"url_archive_id","label","score"
"e61e1c5cdceeb903567cc6ce37195a96","polska",0.611413419246674
"e61e1c5cdceeb903567cc6ce37195a96","samorząd gminny",0.367822974920273
"e61e1c5cdceeb903567cc6ce37195a96","dotacja",0.17784571647644
"e61e1c5cdceeb903567cc6ce37195a96","samorząd terytorialny",0.146262273192406
"e61e1c5cdceeb903567cc6ce37195a96","samorząd miejski",0.129298686981201
"e61e1c5cdceeb903567cc6ce37195a96","miasta",0.0879982635378838
"e61e1c5cdceeb903567cc6ce37195a96","budżety miejskie",0.0587183944880962
"e61e1c5cdceeb903567cc6ce37195a96","inwestycje publiczne",0.053281556814909
"e61e1c5cdceeb903567cc6ce37195a96","inwestycje",0.0460409186780453
"e61e1c5cdceeb903567cc6ce37195a96","polityka miejska",0.0440670885145664
"f4b5f8ab24bb0fa3581da9bde37cb76c","polska",1
"f4b5f8ab24bb0fa3581da9bde37cb76c","program polityczny",0.364899784326553
"f4b5f8ab24bb0fa3581da9bde37cb76c","wybory do parlamentu europejskiego (2019)",0.208668604493141
"f4b5f8ab24bb0fa3581da9bde37cb76c","polityka wewnętrzna",0.208167985081673
"f4b5f8ab24bb0fa3581da9bde37cb76c","wybory parlamentarne w polsce (2019)",0.172017052769661
"f4b5f8ab24bb0fa3581da9bde37cb76c","wojna hybrydowa",0.151380226016045
"f4b5f8ab24bb0fa3581da9bde37cb76c","koalicja europejska",0.129956170916557
"f4b5f8ab24bb0fa3581da9bde37cb76c","prognozy polityczne",0.127150997519493
"f4b5f8ab24bb0fa3581da9bde37cb76c","przywództwo polityczne",0.126471474766731
"f4b5f8ab24bb0fa3581da9bde37cb76c","kampania wyborcza do parlamentu europejskiego",0.110594391822815
"422769e1f58f692bc69946eef158975f","wrocław (woj. dolnośląskie)",0.128080129623413
"422769e1f58f692bc69946eef158975f","polska",0.0332861952483654
"422769e1f58f692bc69946eef158975f","chiny",0.0186372958123684
"422769e1f58f692bc69946eef158975f","muzyka rozrywkowa",0.0181327778846025
"422769e1f58f692bc69946eef158975f","fotografia polska",0.0164494961500168
"422769e1f58f692bc69946eef158975f","przemysł materiałów budowlanych",0.0138952508568764
"422769e1f58f692bc69946eef158975f","jazz",0.0138901295140386
"422769e1f58f692bc69946eef158975f","rodzina",0.0121243894100189
"422769e1f58f692bc69946eef158975f","komedia",0.0116789927706122
"422769e1f58f692bc69946eef158975f","unia europejska (ue)",0.0112438909709454
"14cc8359212654fd2ca66835cd9c9567","polska",0.969840586185455
"14cc8359212654fd2ca66835cd9c9567","uczniowie",0.0958777368068695
"14cc8359212654fd2ca66835cd9c9567","koronawirusy",0.088403731584549
"14cc8359212654fd2ca66835cd9c9567","lockdown",0.0718031749129295
"14cc8359212654fd2ca66835cd9c9567","relacje międzyludzkie",0.0707922503352165
"14cc8359212654fd2ca66835cd9c9567","internet",0.0699172168970108
"14cc8359212654fd2ca66835cd9c9567","wielka brytania",0.0689060315489769
"14cc8359212654fd2ca66835cd9c9567","młodzież",0.0670774728059769
"14cc8359212654fd2ca66835cd9c9567","epidemie",0.0559825487434864
"14cc8359212654fd2ca66835cd9c9567","kwarantanna (medycyna)",0.045820090919733
"2c344149961e3cabd2cac0edcc319b0b","stany zjednoczone (usa)",0.135013937950134
"2c344149961e3cabd2cac0edcc319b0b","przedsiębiorstwo międzynarodowe",0.07243262976408
"2c344149961e3cabd2cac0edcc319b0b","wielka brytania",0.0712544098496437
"2c344149961e3cabd2cac0edcc319b0b","wzrost gospodarczy",0.0576648898422718
"2c344149961e3cabd2cac0edcc319b0b","kanada",0.0572456233203411
"2c344149961e3cabd2cac0edcc319b0b","klaster (ekonomia)",0.0549835301935673
"2c344149961e3cabd2cac0edcc319b0b","spostrzeganie",0.0509665198624134
"2c344149961e3cabd2cac0edcc319b0b","organizacja narodów zjednoczonych (onz)",0.0492718666791916
"2c344149961e3cabd2cac0edcc319b0b","polityka publiczna",0.04872165620327
"2c344149961e3cabd2cac0edcc319b0b","światowa organizacja handlu (wto)",0.0472482703626156
"f5df3c76d1cfdc55a228773ba3965d88","polska",0.505624949932098
"f5df3c76d1cfdc55a228773ba3965d88","pompa ciepła",0.226016744971275
"f5df3c76d1cfdc55a228773ba3965d88","dotacja",0.172978833317757
"f5df3c76d1cfdc55a228773ba3965d88","szkolnictwo",0.15919540822506
"f5df3c76d1cfdc55a228773ba3965d88","ogrzewanie",0.10635793954134
"f5df3c76d1cfdc55a228773ba3965d88","czujniki",0.087314210832119
"f5df3c76d1cfdc55a228773ba3965d88","edukacja ekologiczna",0.0595510937273502
"f5df3c76d1cfdc55a228773ba3965d88","termomodernizacja budynku",0.0516642332077026
"f5df3c76d1cfdc55a228773ba3965d88","nauczanie",0.0505861453711987
"f5df3c76d1cfdc55a228773ba3965d88","finansowanie",0.0480863116681576
"dbb01266233ee6a9676e3cc6998c4de3","polska",0.523158550262451
"dbb01266233ee6a9676e3cc6998c4de3","prawo pracy",0.0880957618355751
"dbb01266233ee6a9676e3cc6998c4de3","ogłoszenia rekrutacyjne",0.0645459890365601
"dbb01266233ee6a9676e3cc6998c4de3","rekrutacja pracowników",0.0571835674345493
"dbb01266233ee6a9676e3cc6998c4de3","język polski",0.0429503209888935
"dbb01266233ee6a9676e3cc6998c4de3","ochrona danych osobowych",0.0417878367006779
"dbb01266233ee6a9676e3cc6998c4de3","poczta elektroniczna",0.0295672565698624
"dbb01266233ee6a9676e3cc6998c4de3","czas pracy",0.0288266148418188
"dbb01266233ee6a9676e3cc6998c4de3","sąd najwyższy (polska)",0.0281268004328012
"dbb01266233ee6a9676e3cc6998c4de3","katecheza",0.0272423680871725
"7a9d148a6dc9097f6093e6b10b132f34","google+",0.204828009009361
"7a9d148a6dc9097f6093e6b10b132f34","stany zjednoczone (usa)",0.110838986933231
"7a9d148a6dc9097f6093e6b10b132f34","google llc",0.0513603687286377
"7a9d148a6dc9097f6093e6b10b132f34","polska",0.0470681190490723
"7a9d148a6dc9097f6093e6b10b132f34","internet",0.0225719157606363
"7a9d148a6dc9097f6093e6b10b132f34","wyszukiwarka internetowa",0.0207151845097542
"7a9d148a6dc9097f6093e6b10b132f34","prawo wspólnotowe europejskie",0.0197181217372417
"7a9d148a6dc9097f6093e6b10b132f34","polityka",0.0156032666563988
"7a9d148a6dc9097f6093e6b10b132f34","wpływ (politologia)",0.014635693281889
"7a9d148a6dc9097f6093e6b10b132f34","clare, john (1793-1864)",0.0118273533880711
"46d007e512853541415baae4ec270695","fotografia polska",0.0496435053646564
"46d007e512853541415baae4ec270695","tematy i motywy",0.0379248708486557
"46d007e512853541415baae4ec270695","sztuka polska",0.0248933713883162
"46d007e512853541415baae4ec270695","polska",0.0109558729454875
"46d007e512853541415baae4ec270695","wójciak, karol (1898-1969)",0.00974343437701464
"46d007e512853541415baae4ec270695","sztuka ludowa",0.00938904751092196
"46d007e512853541415baae4ec270695","literatura polska",0.00895416457206011
"46d007e512853541415baae4ec270695","filozofia",0.00880415830761194
"46d007e512853541415baae4ec270695","konkursy i festiwale filmowe",0.00870463438332081
"46d007e512853541415baae4ec270695","film dokumentalny",0.00862492993474007
"57b7c79a4d8cec71e640b3c9b5933163","przeglądarki internetowe",0.439139693975449
"57b7c79a4d8cec71e640b3c9b5933163","facebook",0.228625297546387
"57b7c79a4d8cec71e640b3c9b5933163","internet",0.165927544236183
"57b7c79a4d8cec71e640b3c9b5933163","portal społecznościowy",0.141669198870659
"57b7c79a4d8cec71e640b3c9b5933163","google+",0.103838264942169
"57b7c79a4d8cec71e640b3c9b5933163","aplikacja internetowa",0.0968499109148979
"57b7c79a4d8cec71e640b3c9b5933163","wyszukiwarka internetowa",0.060056958347559
