"url_archive_id","label","score"
"5d434f8d81574072906fc26c605eea7d","google+",0.149197995662689
"5d434f8d81574072906fc26c605eea7d","stany zjednoczone (usa)",0.129324659705162
"5d434f8d81574072906fc26c605eea7d","wyszukiwarka internetowa",0.0804704129695892
"5d434f8d81574072906fc26c605eea7d","internet",0.0794744268059731
"5d434f8d81574072906fc26c605eea7d","google llc",0.0457336641848087
"5d434f8d81574072906fc26c605eea7d","polska",0.0439590960741043
"5d434f8d81574072906fc26c605eea7d","prawo unii europejskiej",0.0361596383154392
"5d434f8d81574072906fc26c605eea7d","kraje unii europejskiej",0.0286087561398745
"5d434f8d81574072906fc26c605eea7d","wpływ (politologia)",0.019053814932704
"5d434f8d81574072906fc26c605eea7d","portugalia",0.0171503480523825
"5a17c124e7690153c4db480d3f90f700","polska",0.959850549697876
"5a17c124e7690153c4db480d3f90f700","czasopismo polskie",0.344853788614273
"5a17c124e7690153c4db480d3f90f700","polacy za granicą",0.288220137357712
"5a17c124e7690153c4db480d3f90f700","kanada",0.227425023913383
"5a17c124e7690153c4db480d3f90f700","tematy i motywy",0.0673088803887367
"5a17c124e7690153c4db480d3f90f700","warszawa (woj. mazowieckie)",0.0579257942736149
"5a17c124e7690153c4db480d3f90f700","stany zjednoczone (usa)",0.0488200969994068
"5a17c124e7690153c4db480d3f90f700","czasopismo regionalno-lokalne",0.0414079092442989
"5a17c124e7690153c4db480d3f90f700","polityka",0.041072241961956
"5a17c124e7690153c4db480d3f90f700","propaganda",0.0385493189096451
"3d0c18e5441c7f853d7e66d75afac117","google+",0.149197995662689
"3d0c18e5441c7f853d7e66d75afac117","stany zjednoczone (usa)",0.129324659705162
"3d0c18e5441c7f853d7e66d75afac117","wyszukiwarka internetowa",0.0804704129695892
"3d0c18e5441c7f853d7e66d75afac117","internet",0.0794744268059731
"3d0c18e5441c7f853d7e66d75afac117","google llc",0.0457336641848087
"3d0c18e5441c7f853d7e66d75afac117","polska",0.0439590960741043
"3d0c18e5441c7f853d7e66d75afac117","prawo unii europejskiej",0.0361596383154392
"3d0c18e5441c7f853d7e66d75afac117","kraje unii europejskiej",0.0286087561398745
"3d0c18e5441c7f853d7e66d75afac117","wpływ (politologia)",0.019053814932704
"3d0c18e5441c7f853d7e66d75afac117","portugalia",0.0171503480523825
"7a4a51953d307f16f3400b236c7dbe26","google+",0.149197995662689
"7a4a51953d307f16f3400b236c7dbe26","stany zjednoczone (usa)",0.129324659705162
"7a4a51953d307f16f3400b236c7dbe26","wyszukiwarka internetowa",0.0804704129695892
"7a4a51953d307f16f3400b236c7dbe26","internet",0.0794744268059731
"7a4a51953d307f16f3400b236c7dbe26","google llc",0.0457336641848087
"7a4a51953d307f16f3400b236c7dbe26","polska",0.0439590960741043
"7a4a51953d307f16f3400b236c7dbe26","prawo unii europejskiej",0.0361596383154392
"7a4a51953d307f16f3400b236c7dbe26","kraje unii europejskiej",0.0286087561398745
"7a4a51953d307f16f3400b236c7dbe26","wpływ (politologia)",0.019053814932704
"7a4a51953d307f16f3400b236c7dbe26","portugalia",0.0171503480523825
"ff0e02702095245d861bf8e8af7da853","polska",1
"ff0e02702095245d861bf8e8af7da853","prawo i sprawiedliwość (pis)",0.854694366455078
"ff0e02702095245d861bf8e8af7da853","polityka wewnętrzna",0.743439018726349
"ff0e02702095245d861bf8e8af7da853","przywództwo polityczne",0.588387012481689
"ff0e02702095245d861bf8e8af7da853","program polityczny",0.448648691177368
"ff0e02702095245d861bf8e8af7da853","agresja rosyjska na ukrainę (2022)",0.423763513565063
"ff0e02702095245d861bf8e8af7da853","opozycja polityczna legalna",0.363003462553024
"ff0e02702095245d861bf8e8af7da853","obchody",0.337321609258652
"ff0e02702095245d861bf8e8af7da853","kaczyński, jarosław (1949- )",0.287378370761871
"ff0e02702095245d861bf8e8af7da853","duda, andrzej (1972- )",0.269693523645401
"7d5a923166b1948e70310bfbe8e237b2","polska",1
"7d5a923166b1948e70310bfbe8e237b2","trzaskowski, rafał (1972- )",0.807148694992065
"7d5a923166b1948e70310bfbe8e237b2","warszawa (woj. mazowieckie)",0.333419173955917
