"url_archive_id","label","score"
"a979d50a44af1bbc56996b304469c6f0","polska",0.302338093519211
"a979d50a44af1bbc56996b304469c6f0","komunikacja autobusowa",0.248043373227119
"a979d50a44af1bbc56996b304469c6f0","transport pasażerski",0.136252820491791
"a979d50a44af1bbc56996b304469c6f0","dotacja",0.0937889814376831
"a979d50a44af1bbc56996b304469c6f0","fundusze strukturalne ue",0.0920957028865814
"a979d50a44af1bbc56996b304469c6f0","komunikacja miejska",0.0512983947992325
"a979d50a44af1bbc56996b304469c6f0","postępowanie administracyjne",0.0479442067444324
"a979d50a44af1bbc56996b304469c6f0","transport samochodowy",0.0404712669551373
"a979d50a44af1bbc56996b304469c6f0","samorząd terytorialny",0.0395018868148327
"a979d50a44af1bbc56996b304469c6f0","polityka regionalna",0.0371394194662571
"99e129012f4fa32eb059f9100bc911b0","warszawa (woj. mazowieckie)",0.98463362455368
"99e129012f4fa32eb059f9100bc911b0","wypadki drogowe",0.250148981809616
"99e129012f4fa32eb059f9100bc911b0","polska",0.249050617218018
"99e129012f4fa32eb059f9100bc911b0","inwestycje",0.125722348690033
"99e129012f4fa32eb059f9100bc911b0","planowanie przestrzenne",0.116268515586853
"99e129012f4fa32eb059f9100bc911b0","protest społeczny",0.109769143164158
"99e129012f4fa32eb059f9100bc911b0","śledztwo i dochodzenie",0.101742558181286
"99e129012f4fa32eb059f9100bc911b0","bezpieczeństwo ruchu drogowego",0.100168891251087
"99e129012f4fa32eb059f9100bc911b0","komunikacja drogowa",0.0907576084136963
"99e129012f4fa32eb059f9100bc911b0","policja",0.077991895377636
"76bf4226c3645933947faebddd0a5c32","polska",1
"76bf4226c3645933947faebddd0a5c32","praworządność",0.400126785039902
"76bf4226c3645933947faebddd0a5c32","fundusz odbudowy ue",0.381151437759399
"76bf4226c3645933947faebddd0a5c32","krajowy plan odbudowy",0.235478043556213
"76bf4226c3645933947faebddd0a5c32","komisja europejska",0.222938820719719
