"url_archive_id","label","score"
"8e24430dbf85a0ee21987b5c65989373","białoruś",0.764193952083588
"8e24430dbf85a0ee21987b5c65989373","granice",0.410436153411865
"8e24430dbf85a0ee21987b5c65989373","nielegalni imigranci",0.257967978715897
"8e24430dbf85a0ee21987b5c65989373","agresja rosyjska na ukrainę (2022)",0.185215786099434
"8e24430dbf85a0ee21987b5c65989373","polityka zagraniczna",0.18324975669384
"8e24430dbf85a0ee21987b5c65989373","rosja",0.179424628615379
"8e24430dbf85a0ee21987b5c65989373","polska",0.135648772120476
"8e24430dbf85a0ee21987b5c65989373","białorusini",0.119365841150284
"8e24430dbf85a0ee21987b5c65989373","polityka międzynarodowa",0.117515623569489
"8e24430dbf85a0ee21987b5c65989373","bezpieczeństwo narodowe",0.115271545946598
"8bbb3fa33283ca50539f576d13220ffd","polska",0.818276703357697
"8bbb3fa33283ca50539f576d13220ffd","ikea",0.272152811288834
"8bbb3fa33283ca50539f576d13220ffd","białoruś",0.141805320978165
"8bbb3fa33283ca50539f576d13220ffd","telewizja prywatna",0.126393750309944
"8bbb3fa33283ca50539f576d13220ffd","wolność słowa",0.104604355990887
"8bbb3fa33283ca50539f576d13220ffd","analiza treści i zawartości mediów",0.102840222418308
"8bbb3fa33283ca50539f576d13220ffd","media publiczne",0.0998302102088928
"8bbb3fa33283ca50539f576d13220ffd","polityka medialna",0.0930243954062462
"8bbb3fa33283ca50539f576d13220ffd","meble",0.0867478772997856
"8bbb3fa33283ca50539f576d13220ffd","telewizja",0.078666977584362
"dc54bc49c618ad90dec3be553bff7b7f","agresja rosyjska na ukrainę (2022)",1
"dc54bc49c618ad90dec3be553bff7b7f","ukraina",1
"dc54bc49c618ad90dec3be553bff7b7f","rosja",0.966476380825043
"dc54bc49c618ad90dec3be553bff7b7f","polityka zagraniczna",0.795966446399689
"dc54bc49c618ad90dec3be553bff7b7f","bezpieczeństwo międzynarodowe",0.606107473373413
"dc54bc49c618ad90dec3be553bff7b7f","polska",0.566235840320587
"dc54bc49c618ad90dec3be553bff7b7f","wojsko",0.530443966388702
"dc54bc49c618ad90dec3be553bff7b7f","polityka obronna",0.460780054330826
"dc54bc49c618ad90dec3be553bff7b7f","zełenski, wołodymyr (1978- )",0.378833293914795
"dc54bc49c618ad90dec3be553bff7b7f","nato",0.334161072969437
"7f081495f079d120adfbd84023420747","polska",0.834982573986053
"7f081495f079d120adfbd84023420747","rosja",0.796233832836151
"7f081495f079d120adfbd84023420747","agresja rosyjska na ukrainę (2022)",0.771393775939941
"7f081495f079d120adfbd84023420747","białoruś",0.568426609039307
"7f081495f079d120adfbd84023420747","ukraina",0.424906581640244
"7f081495f079d120adfbd84023420747","polityka zagraniczna",0.238589003682137
"7f081495f079d120adfbd84023420747","polityka obronna",0.214545533061028
"7f081495f079d120adfbd84023420747","propaganda",0.176241621375084
"7f081495f079d120adfbd84023420747","łukaszenka, alaksandr (1954- )",0.155180633068085
"7f081495f079d120adfbd84023420747","putin, władimir (1952- )",0.140313625335693
"c3d6b8612b016a307e941fb7ae0c7693","polska",0.711884915828705
"c3d6b8612b016a307e941fb7ae0c7693","agresja rosyjska na ukrainę (2022)",0.45382022857666
"c3d6b8612b016a307e941fb7ae0c7693","rosja",0.425064206123352
"c3d6b8612b016a307e941fb7ae0c7693","białoruś",0.323482722043991
"c3d6b8612b016a307e941fb7ae0c7693","reklama",0.179700031876564
"c3d6b8612b016a307e941fb7ae0c7693","propaganda",0.131224617362022
"c3d6b8612b016a307e941fb7ae0c7693","polityka zagraniczna",0.110948167741299
"c3d6b8612b016a307e941fb7ae0c7693","ukraina",0.0907035768032074
"c3d6b8612b016a307e941fb7ae0c7693","stany zjednoczone (usa)",0.0822572633624077
"c3d6b8612b016a307e941fb7ae0c7693","dezinformacja",0.0791609659790993
"ad3dd0701cb00dc894d62538f26f8c3e","polska",0.983037412166595
"ad3dd0701cb00dc894d62538f26f8c3e","agresja rosyjska na ukrainę (2022)",0.721440613269806
"ad3dd0701cb00dc894d62538f26f8c3e","ukraina",0.520542979240417
"ad3dd0701cb00dc894d62538f26f8c3e","rosja",0.468114346265793
"ad3dd0701cb00dc894d62538f26f8c3e","propaganda",0.183754682540894
"ad3dd0701cb00dc894d62538f26f8c3e","białoruś",0.156984642148018
"ad3dd0701cb00dc894d62538f26f8c3e","analiza treści i zawartości mediów",0.129347085952759
"ad3dd0701cb00dc894d62538f26f8c3e","polityka zagraniczna",0.115427523851395
"ad3dd0701cb00dc894d62538f26f8c3e","polityka obronna",0.0809686705470085
