"url_archive_id","label","score"
"e545954ecfc277c4ef6a5d4c8c46e40b","polska",1
"e545954ecfc277c4ef6a5d4c8c46e40b","polityka zagraniczna",0.470145612955093
"e545954ecfc277c4ef6a5d4c8c46e40b","morawiecki, mateusz (1968- )",0.426728993654251
"e545954ecfc277c4ef6a5d4c8c46e40b","ukraina",0.403824597597122
"e545954ecfc277c4ef6a5d4c8c46e40b","rosja",0.231765866279602
"e545954ecfc277c4ef6a5d4c8c46e40b","dyplomacja",0.179176554083824
"e545954ecfc277c4ef6a5d4c8c46e40b","wpływ (politologia)",0.108514457941055
"e545954ecfc277c4ef6a5d4c8c46e40b","polityka wewnętrzna",0.093428410589695
"e545954ecfc277c4ef6a5d4c8c46e40b","rząd mateusza morawieckiego (2019- )",0.0854339525103569
"e545954ecfc277c4ef6a5d4c8c46e40b","przywództwo polityczne",0.0792645886540413
"0d177753f18a337f003ae5d2b9f17013","google+",0.204828009009361
"0d177753f18a337f003ae5d2b9f17013","stany zjednoczone (usa)",0.110838986933231
"0d177753f18a337f003ae5d2b9f17013","google llc",0.0513603687286377
"0d177753f18a337f003ae5d2b9f17013","polska",0.0470681190490723
"0d177753f18a337f003ae5d2b9f17013","internet",0.0225719157606363
"0d177753f18a337f003ae5d2b9f17013","wyszukiwarka internetowa",0.0207151845097542
"0d177753f18a337f003ae5d2b9f17013","prawo wspólnotowe europejskie",0.0197181217372417
"0d177753f18a337f003ae5d2b9f17013","polityka",0.0156032666563988
"0d177753f18a337f003ae5d2b9f17013","wpływ (politologia)",0.014635693281889
"0d177753f18a337f003ae5d2b9f17013","clare, john (1793-1864)",0.0118273533880711
"bdbb884dcf95f22d3536bb18b0615e05","polska",1
"bdbb884dcf95f22d3536bb18b0615e05","rosja",0.226004421710968
"bdbb884dcf95f22d3536bb18b0615e05","przedsiębiorcy",0.0546238385140896
"bdbb884dcf95f22d3536bb18b0615e05","prognozy polityczne",0.0481147617101669
"bdbb884dcf95f22d3536bb18b0615e05","kampania wyborcza parlamentarna",0.0410913117229939
"bdbb884dcf95f22d3536bb18b0615e05","wojna hybrydowa",0.0392929390072823
"bdbb884dcf95f22d3536bb18b0615e05","praworządność",0.0383250750601292
"bdbb884dcf95f22d3536bb18b0615e05","unia europejska (ue)",0.0363106429576874
"bdbb884dcf95f22d3536bb18b0615e05","prognozy gospodarcze",0.035858653485775
"bdbb884dcf95f22d3536bb18b0615e05","polityka zagraniczna",0.0341297797858715
"08ca90b38084c4bdd43cc9aeb100e07a","google+",0.204828009009361
"08ca90b38084c4bdd43cc9aeb100e07a","stany zjednoczone (usa)",0.110838986933231
"08ca90b38084c4bdd43cc9aeb100e07a","google llc",0.0513603687286377
"08ca90b38084c4bdd43cc9aeb100e07a","polska",0.0470681190490723
"08ca90b38084c4bdd43cc9aeb100e07a","internet",0.0225719157606363
"08ca90b38084c4bdd43cc9aeb100e07a","wyszukiwarka internetowa",0.0207151845097542
"08ca90b38084c4bdd43cc9aeb100e07a","prawo wspólnotowe europejskie",0.0197181217372417
"08ca90b38084c4bdd43cc9aeb100e07a","polityka",0.0156032666563988
"08ca90b38084c4bdd43cc9aeb100e07a","wpływ (politologia)",0.014635693281889
"08ca90b38084c4bdd43cc9aeb100e07a","clare, john (1793-1864)",0.0118273533880711
"7835bac8151fdd1d6968a4a77be7a4b0","polska",1
"7835bac8151fdd1d6968a4a77be7a4b0","polityka wewnętrzna",0.400544136762619
"7835bac8151fdd1d6968a4a77be7a4b0","polityka zagraniczna",0.244813784956932
"7835bac8151fdd1d6968a4a77be7a4b0","ukraina",0.202619925141335
"7835bac8151fdd1d6968a4a77be7a4b0","polityka zdrowotna",0.179305389523506
"7835bac8151fdd1d6968a4a77be7a4b0","prawo i sprawiedliwość (pis)",0.173205450177193
"7835bac8151fdd1d6968a4a77be7a4b0","dyplomacja",0.146304801106453
"7835bac8151fdd1d6968a4a77be7a4b0","przywództwo polityczne",0.133274972438812
"7835bac8151fdd1d6968a4a77be7a4b0","rząd mateusza morawieckiego (2019- )",0.124008804559708
"7835bac8151fdd1d6968a4a77be7a4b0","morawiecki, mateusz (1968- )",0.113995313644409
"fc408c6414c40e0597cb740c3a7738c4","polska",1
"fc408c6414c40e0597cb740c3a7738c4","tvn",0.965066015720367
"fc408c6414c40e0597cb740c3a7738c4","telewizja prywatna",0.613024711608887
"fc408c6414c40e0597cb740c3a7738c4","polityka medialna",0.492723077535629
"fc408c6414c40e0597cb740c3a7738c4","stacje telewizyjne",0.430436760187149
"fc408c6414c40e0597cb740c3a7738c4","tvn24",0.391995549201965
"fc408c6414c40e0597cb740c3a7738c4","koncesja",0.388007313013077
"fc408c6414c40e0597cb740c3a7738c4","rosja",0.324387580156326
"fc408c6414c40e0597cb740c3a7738c4","opozycja polityczna legalna",0.279852896928787
"fc408c6414c40e0597cb740c3a7738c4","telewizyjne programy informacyjne",0.256873607635498
"1660f5b92622e678125e230f3c674b5c","google+",0.204828009009361
"1660f5b92622e678125e230f3c674b5c","stany zjednoczone (usa)",0.110838986933231
"1660f5b92622e678125e230f3c674b5c","google llc",0.0513603687286377
"1660f5b92622e678125e230f3c674b5c","polska",0.0470681190490723
"1660f5b92622e678125e230f3c674b5c","internet",0.0225719157606363
"1660f5b92622e678125e230f3c674b5c","wyszukiwarka internetowa",0.0207151845097542
"1660f5b92622e678125e230f3c674b5c","prawo wspólnotowe europejskie",0.0197181217372417
"1660f5b92622e678125e230f3c674b5c","polityka",0.0156032666563988
"1660f5b92622e678125e230f3c674b5c","wpływ (politologia)",0.014635693281889
"1660f5b92622e678125e230f3c674b5c","clare, john (1793-1864)",0.0118273533880711
"2605203d1013b00b7b3541ae6b44043e","polska",0.693817913532257
"2605203d1013b00b7b3541ae6b44043e","ochrona danych osobowych",0.546162605285645
"2605203d1013b00b7b3541ae6b44043e","ukraina",0.482538223266602
"2605203d1013b00b7b3541ae6b44043e","dane osobowe",0.312387943267822
"2605203d1013b00b7b3541ae6b44043e","rosja",0.294194370508194
"2605203d1013b00b7b3541ae6b44043e","służby specjalne",0.0672843530774117
"2605203d1013b00b7b3541ae6b44043e","generalny inspektor ochrony danych osobowych (giodo)",0.0616062469780445
"2605203d1013b00b7b3541ae6b44043e","analiza treści i zawartości mediów",0.0463881008327007
"2605203d1013b00b7b3541ae6b44043e","wojsko",0.0449434034526348
