"url_archive_id","label","score"
"1776210ab68c35dae4d61da6fb6f1ddb","polska",0.49155056476593
"1776210ab68c35dae4d61da6fb6f1ddb","covid-19",0.29104545712471
"1776210ab68c35dae4d61da6fb6f1ddb","epidemie",0.1668820977211
"1776210ab68c35dae4d61da6fb6f1ddb","kryzys gospodarczy",0.114024758338928
"1776210ab68c35dae4d61da6fb6f1ddb","stany zjednoczone (usa)",0.0698651298880577
"1776210ab68c35dae4d61da6fb6f1ddb","rosja",0.0677354708313942
"1776210ab68c35dae4d61da6fb6f1ddb","polski ład (program społeczno-gospodarczy)",0.0466366149485111
"1776210ab68c35dae4d61da6fb6f1ddb","stopy procentowe",0.043733824044466
"1776210ab68c35dae4d61da6fb6f1ddb","polityka zagraniczna",0.0432597137987614
"1776210ab68c35dae4d61da6fb6f1ddb","koronawirusy",0.0408221036195755
"9d7871e23293d98a7cdbc2855a00cafd","polska",1
"9d7871e23293d98a7cdbc2855a00cafd","trybunał sprawiedliwości unii europejskiej",0.998425722122192
"9d7871e23293d98a7cdbc2855a00cafd","praworządność",0.394930601119995
"9d7871e23293d98a7cdbc2855a00cafd","kopalnie węgla brunatnego",0.260923445224762
"9d7871e23293d98a7cdbc2855a00cafd","kopalnia węgla brunatnego ""turów""",0.235310927033424
"9d7871e23293d98a7cdbc2855a00cafd","kary i opłaty ekologiczne",0.207235991954803
"9d7871e23293d98a7cdbc2855a00cafd","negocjacje międzynarodowe",0.166195228695869
"9d7871e23293d98a7cdbc2855a00cafd","polityka energetyczna",0.124957747757435
"9d7871e23293d98a7cdbc2855a00cafd","pge kopalnia węgla brunatnego turów.",0.110146135091782
"9d7871e23293d98a7cdbc2855a00cafd","prawo podatkowe",0.102582454681396
"b3024447b1271f841fd59258b45b8d34","polska",0.981606483459473
"b3024447b1271f841fd59258b45b8d34","handel emisjami zanieczyszczeń",0.644897878170013
"b3024447b1271f841fd59258b45b8d34","unia europejska (ue)",0.514889895915985
"b3024447b1271f841fd59258b45b8d34","polityka energetyczna",0.474298745393753
"b3024447b1271f841fd59258b45b8d34","polityka klimatyczna",0.445527672767639
"b3024447b1271f841fd59258b45b8d34","prawo wspólnotowe europejskie",0.316720873117447
